lon,lat,address
-117.9507573,34.0448018,"1287 n hacienda blvd, la puente, ca 91744, usa"
-110.981653,31.9130757,"w calle arroyo sur, sahuarita, az 85614, usa"
-90.46785609999999,41.4910343,"4805 22nd ave, moline, il 61265, usa"
-82.0579729,33.5155663,"3179 washington rd, augusta, ga 30907, usa"
-118.0991458,34.1494715,"183 n altadena dr, pasadena, ca 91107, usa"
-77.9527779,35.7312869,"2301 forest hills rd w, wilson, nc 27893, usa"
-72.61271239999999,41.7166436,"2709 main st, glastonbury, ct 06033, usa"
-88.12709869999999,42.9080096,"s74 w17035 janesville rd, muskego, wi 53150, usa"
-72.8277015,41.2764047,"1151 w main st, branford, ct 06405, usa"
-72.90588079999999,41.47607989999999,"1032 s main st, cheshire, ct 06410, usa"
-72.2110711,41.3537542,"214 flanders rd, niantic, ct 06357, usa"
-72.67281369999999,41.289268,"725 boston post rd, guilford, ct 06437, usa"
-72.84172939999999,41.411059,"432 washington ave, north haven, ct 06473, usa"
-122.2995396,37.9193509,"7501 schmidt ln, el cerrito, ca 94530, usa"
-123.0320574,44.88749319999999,"1125 crowley ave se, salem, or 97302, usa"
-83.04820939999999,40.0896623,"2171 w dublin granville rd, columbus, oh 43085, usa"
-122.1260415,37.8572756,"566 center st, moraga, ca 94556, usa"
-88.9539648,40.5159722,"302 landmark dr, normal, il 61761, usa"
-112.011533,33.627623,"3202 e greenway rd, phoenix, az 85032, usa"
-72.91505939999999,41.3747713,"2369 dixwell ave, hamden, ct 06514, usa"
-95.8200148,41.2427438,"1850 madison ave, council bluffs, ia 51503, usa"
-89.3534457,43.0417278,"2501 royal ave, monona, wi 53713, usa"
-82.5695542,27.4837825,"701 17th ave w, bradenton, fl 34205, usa"
-80.5842457,35.9171951,"1355 yadkinville rd, mocksville, nc 27028, usa"
-80.246504,26.2586,"9020 royal palm blvd, coral springs, fl 33065, usa"
-86.2767995,34.87180439999999,"princeton, al 35766, usa"
-122.0212173,47.3593407,"27077 maple valley black diamond rd se, maple valley, wa 98038, usa"
-79.9853332,37.2257504,"4431 starkey rd, cave spring, va 24018, usa"
-111.2994444,47.5066984,"425 1st ave n, great falls, mt 59401, usa"
-122.2956033,37.5122419,"2100 ralston ave, belmont, ca 94002, usa"
-81.18186089999999,41.7642217,"2736 n ridge rd #7, painesville, oh 44077, usa"
-116.4074471,33.7354904,"72014 ca-111, rancho mirage, ca 92270, usa"
-122.5314402,37.8941622,"1 camino alto, mill valley, ca 94941, usa"
-88.3385812,41.857648,"450 n randall rd, batavia, il 60510, usa"
