lon,lat,address
-77.1453973,38.86903059999999,"6136 arlington blvd store 6136, seven corners, va 22044, usa"
-85.6019294,44.7090833,"1561 laitner drive, traverse city, mi 49696, usa"
-79.95695359999999,40.4800314,"125 51st st, pittsburgh, pa 15201, usa"
-122.3328981,37.9544184,"100a san pablo towne center store 100a, san pablo, ca 94806, usa"
-88.2785825,41.9229894,"2750 e main st, st. charles, il 60174, usa"
-80.0707415,32.8219942,"3516 shelby ray ct, charleston, sc 29414, usa"
-121.3094106,38.6631552,"6630 madison ave, carmichael, ca 95608, usa"
-104.854028,38.8985617,"1460 garden of the gods rd, colorado springs, co 80907, usa"
-81.4284909,40.795625,"4510 tuscarawas st w, canton, oh 44708, usa"
-80.9271677,35.2314864,"5301 wilkinson blvd, charlotte, nc 28208, usa"
-85.1346066,41.1794756,"525 e dupont rd store 525, fort wayne, in 46845, usa"
-122.8438839,45.5319218,"16157 nw cornell rd, beaverton, or 97006, usa"
-121.412124,38.5966566,"2265 arden way, sacramento, ca 95825, usa"
-84.3281559,30.4390276,"300 mabry st, tallahassee, fl 32304, usa"
-85.1294602,41.1156866,"4120 n clinton st, fort wayne, in 46805, usa"
-119.0932173,35.3880193,"3025 coffee rd, bakersfield, ca 93312, usa"
-84.96423879999999,32.5231079,"5515 veterans pkwy, columbus, ga 31904, usa"
-92.6683408,37.6851373,"550 n jefferson ave, lebanon, mo 65536, usa"
-86.73664749999999,41.598779,"1450 w state rd 2, la porte, in 46350, usa"
NA,NA,NA
-119.062741,34.352872,"858 e main st store 850 e, santa paula, ca 93060, usa"
-101.8891618,33.5478014,"3405 50th st, lubbock, tx 79413, usa"
-77.4060935,39.3713053,"5112 pegasus ct suite m, frederick, md 21704, usa"
-73.7370507,45.4393185,"707 chemin bord-du-lac, dorval, qc h9s 2b9, canada"
-97.29019869999999,32.8964893,"8653 n beach st, keller, tx 76244, usa"
-111.6619703,35.1915519,"963 w rte 66 #100, flagstaff, az 86001, usa"
-82.7008475,27.8097622,"4140 49th st n, st. petersburg, fl 33709, usa"
-83.4750241,34.0137081,"athens, ga 30607, usa"
-100.7872653,46.8013537,"421 s 3rd st, bismarck, nd 58504, usa"
-122.9382914,46.1331222,"1030 15th ave, longview, wa 98632, usa"
-98.5363124,29.4741201,"3401 fredericksburg rd store 3401, san antonio, tx 78201, usa"
-79.1847803,37.368718200000004,"2312 wards rd, lynchburg, va 24502, usa"
-119.1480689,35.3831292,"13121 rosedale hwy #401bakersfield, bakersfield, ca 93314, usa"
-113.2636914,53.5905657,"sherwood park, ab t8a, canada"
-92.1202469,38.6557118,"252 w simon blvd, holts summit, mo 65043, usa"
-93.3474172,37.9460857,"21811 us-54, hermitage, mo 65668, usa"
-93.344291,45.1747253,"3071 coon rapids blvd nw, coon rapids, mn 55433, usa"
-121.0863537,38.710469,"2222 francisco dr #220, el dorado hills, ca 95762, usa"
-82.85808879999999,41.5207757,"205 se catawba rd suite h, port clinton, oh 43452, usa"
-83.0744533,39.9364804,"890 s hague ave, columbus, oh 43204, usa"
-82.3217883,32.5861837,"501 s main st, swainsboro, ga 30401, usa"
-94.576258,39.2101317,"n oak trafficway, kansas city, mo 64118, usa"
-79.2557309,37.3229103,"22103 timberlake rd, forest, va 24551, usa"
-112.4132264,33.4356837,"16480 w yuma rd, goodyear, az 85338, usa"
-84.10252369999999,39.8626083,"7590 brandt pike, dayton, oh 45424, usa"
-73.75962249999999,42.2705783,"350 fairview ave, hudson, ny 12534, usa"
-79.8655586,37.2808216,"1952 e washington ave, vinton, va 24179, usa"
-85.79877499999999,41.5618233,"1905 lincolnway e, goshen, in 46526, usa"
-80.7933067,41.2552061,"2083 elm rd ne, warren, oh 44483, usa"
-81.2392623,35.6938451,"837 conover blvd w, newton, nc 28658, usa"
-78.78166200000001,35.914532,"7941 skyland ridge pkwy, raleigh, nc 27617, usa"
-90.334638,38.615331,"2545 s hanley rd, st. louis, mo 63144, usa"
-82.3508415,41.424815099999996,"4751 liberty ave, vermilion, oh 44089, usa"
-85.398417,31.188681,"2109 ross clark cir #7, dothan, al 36301, usa"
-79.7807694,36.1017266,"2108 n church st, greensboro, nc 27405, usa"
-77.18477639999999,39.1290695,"619 s frederick ave, gaithersburg, md 20877, usa"
-84.7517605,33.3780546,"1741 newnan crossing blvd suite b, newnan, ga 30265, usa"
-81.22830379999999,35.6923488,"2725 northwest blvd, newton, nc 28658, usa"
-96.8722933,32.7811324,"3020 n westmoreland rd, dallas, tx 75212, usa"
-108.1714032,36.7467058,"1861 n hutton ave, farmington, nm 87402, usa"
-90.0819444,30.43999999999999,"790 us-190, covington, la 70423, usa"
-84.9423686,32.4847603,"2601 cross country dr building a, columbus, ga 31906, usa"
-78.2396936,39.6069937,"70 morgan square, berkeley springs, wv 25411, usa"
-87.95673740000001,41.5138731,"441 e lincoln hwy, new lenox, il 60451, usa"
-79.3046762,36.5809556,"1461 s boston hwy, ringgold, va 24586, usa"
-80.9154698,34.1385105,"4221 hardscrabble rd, columbia, sc 29223, usa"
-84.294369,42.687266,"725 w grand river ave, williamston, mi 48895, usa"
-73.42978699999999,42.19039900000001,"171 egremont plain rd, great barrington, ma 01230, usa"
-99.7498336,32.4509215,"2200 n 1st st 1st store, abilene, tx 79603, usa"
-80.4399972,43.4340287,"1348 weber st e, kitchener, on n2a 1c4, canada"
-81.5072641,41.02744,"570 e waterloo rd, akron, oh 44319, usa"
-79.8688399,36.1446245,"3921 battleground ave, greensboro, nc 27410, usa"
-78.7978699,41.2491086,"509 main st, brockway, pa 15824, usa"
-87.13073,39.522787,"219 w national ave, brazil, in 47834, usa"
-84.8237169,42.56909460000001,"350 lansing st, charlotte, mi 48813, usa"
-119.0694013,35.3174928,"6051 white ln, bakersfield, ca 93309, usa"
-81.83952660000001,27.2106359,"1701 e oak st, arcadia, fl 34266, usa"
-123.2089781,39.1615183,"1005 n state st, ukiah, ca 95482, usa"
-82.7039837,35.2762956,"105 forest gate dr, pisgah forest, nc 28768, usa"
-73.9985737,40.733032,"44 w 8th st, new york, ny 10011, usa"
-85.85,41.23999999999999,"warsaw, in 46581, usa"
-81.4837,40.86186000000001,"7257 fulton rd nw, canton, oh 44718, usa"
-122.3882544,47.6908247,"2400 nw 85th st, seattle, wa 98117, usa"
-94.374701,44.8684864,"1420 montreal st se, hutchinson, mn 55350, usa"
-118.7869931,34.2709168,"530 e los angeles ave, simi valley, ca 93065, usa"
-92.4904257,35.0719706,"760 hogan ln, conway, ar 72034, usa"
-84.903735,32.6207542,"1051 us-27 #1051cataula, cataula, ga 31804, usa"
-80.1462488,26.6524818,"6601 forest hill blvd, greenacres, fl 33413, usa"
-82.0417763,26.9103057,"tamiami trail, punta gorda, fl 33950, usa"
-122.9848305,44.97126189999999,"3535 lancaster dr ne, salem, or 97305, usa"
-120.6411117,35.2531867,"880 industrial way, san luis obispo, ca 93401, usa"
-111.7939996,34.865128,"166 coffee pot dr, sedona, az 86336, usa"
-95.2902415,32.391266,"500 e ne loop 323, tyler, tx 75706, usa"
-84.90874509999999,38.0185948,"anderson crossing dr, lawrenceburg, ky 40342, usa"
-84.4075818,33.9643329,"4930 davidson rd ne, marietta, ga 30068, usa"
-121.2254186,38.7358547,"9213 sierra college blvd #120roseville, roseville, ca 95661, usa"
-86.18924059999999,41.7082977,"5225 grape rd, mishawaka, in 46545, usa"
-84.5391664,33.5628139,"ga-403, fayetteville, ga 30214, usa"
-120.0812476,36.9746577,"2121 w cleveland ave, madera, ca 93637, usa"
-76.5890065,39.12385099999999,"8124 ritchie hwy, pasadena, md 21122, usa"
-94.19080489999999,36.0549641,"m.l.k. jr blvd, fayetteville, ar 72704, usa"
-121.2973572,38.872606,"745 ca-65, lincoln, ca 95648, usa"
-82.702254,30.1823173,"4281 w us hwy 90, lake city, fl 32055, usa"
-98.621522,29.4653307,"6401 northwest loop 410, san antonio, tx 78238, usa"
-88.0905341,42.1860258,"746 s rand rd, lake zurich, il 60047, usa"
